revdisp;sali;sali0;sali1;irpp
41092.2265625;45783;45783.1325301;0.0;-4551.47851562
41441.8515625;46184;46184.7389558;0.0;-4601.8828125
41792.3398438;46586;46586.3453815;0.0;-4652.42724609
42141.9609375;46987;46987.9518072;0.0;-4702.83105469
42492.59375;47389;47389.5582329;0.0;-4753.23583984
42843.0742188;47791;47791.1646586;0.0;-4803.77978516
43192.703125;48192;48192.7710843;0.0;-4854.18408203
43543.1875;48594;48594.37751;0.0;-4904.72802734
43892.8164062;48995;48995.9839357;0.0;-4955.1328125
44243.3007812;49397;49397.5903614;0.0;-5005.67675781
44593.78125;49799;49799.1967871;0.0;-5056.22070312
44943.4140625;50200;50200.8032129;0.0;-5106.62548828
45245.4453125;50602;50602.4096386;0.0;-5205.62011719
45538.1679688;51004;51004.0160643;0.0;-5313.92919922
45830.1875;51405;51405.62249;0.0;-5421.93701172
46122.9101562;51807;51807.2289157;0.0;-5530.24853516
46414.9296875;52208;52208.8353414;0.0;-5638.25634766
46707.6523438;52610;52610.4417671;0.0;-5746.56542969
47000.671875;53012;53012.0481928;0.0;-5854.57373047
47292.6953125;53413;53413.6546185;0.0;-5962.58398438
47585.4179688;53815;53815.2610442;0.0;-6070.89355469
47877.4414062;54216;54216.8674699;0.0;-6178.90332031
48170.15625;54618;54618.4738956;0.0;-6287.20996094
48462.8828125;55020;55020.0803213;0.0;-6395.52001953
48754.9023438;55421;55421.686747;0.0;-6503.53076172
49047.6210938;55823;55823.2931727;0.0;-6611.83642578
49339.6445312;56224;56224.8995984;0.0;-6719.84716797
49632.3671875;56626;56626.5060241;0.0;-6828.15625
49925.0898438;57028;57028.1124498;0.0;-6936.46582031
50217.109375;57429;57429.7188755;0.0;-7044.4765625
50509.828125;57831;57831.3253012;0.0;-7152.78417969
50801.8554688;58232;58232.9317269;0.0;-7260.79443359
51094.5703125;58634;58634.5381526;0.0;-7369.10205078
51387.296875;59036;59036.1445783;0.0;-7477.41162109
51679.3164062;59437;59437.751004;0.0;-7585.421875
51972.3398438;59839;59839.3574297;0.0;-7693.43066406
52264.359375;60240;60240.9638554;0.0;-7801.43945312
52557.078125;60642;60642.5702811;0.0;-7909.74902344
52849.796875;61044;61044.1767068;0.0;-8018.05664062
53141.8203125;61445;61445.7831325;0.0;-8126.06542969
53434.546875;61847;61847.3895582;0.0;-8234.37695312
53726.5625;62248;62248.9959839;0.0;-8342.38378906
54019.2890625;62650;62650.6024096;0.0;-8450.69433594
54312.0039062;63052;63052.2088353;0.0;-8559.00097656
54604.0273438;63453;63453.815261;0.0;-8667.01074219
54896.75;63855;63855.4216867;0.0;-8775.3203125
55189.4726562;64257;64257.0281124;0.0;-8883.62988281
55481.4921875;64658;64658.6345382;0.0;-8991.63867188
55774.2148438;65060;65060.2409639;0.0;-9099.95019531
56066.234375;65461;65461.8473896;0.0;-9207.95898438
56359.2539062;65863;65863.4538153;0.0;-9315.96582031
56651.9765625;66265;66265.060241;0.0;-9424.27539062
56943.9960938;66666;66666.6666667;0.0;-9532.28417969
57236.71875;67068;67068.2730924;0.0;-9640.59277344
57528.7421875;67469;67469.8795181;0.0;-9748.60351562
57821.46875;67871;67871.4859438;0.0;-9856.91503906
58114.1796875;68273;68273.0923695;0.0;-9965.21875
58406.1992188;68674;68674.6987952;0.0;-10073.2294922
58698.9296875;69076;69076.3052209;0.0;-10181.5410156
58990.9492188;69477;69477.9116466;0.0;-10289.5498047
59283.671875;69879;69879.5180723;0.0;-10397.8583984
59576.390625;70281;70281.124498;0.0;-10506.1660156
59868.4140625;70682;70682.7309237;0.0;-10614.1787109
60161.1328125;71084;71084.3373494;0.0;-10722.484375
60453.1601562;71485;71485.9437751;0.0;-10830.4970703
60745.8710938;71887;71887.5502008;0.0;-10938.8007812
61038.8984375;72289;72289.1566265;0.0;-11046.8134766
61330.921875;72690;72690.7630522;0.0;-11154.8222656
61623.6367188;73092;73092.3694779;0.0;-11263.1298828
61915.6640625;73493;73493.9759036;0.0;-11371.1416016
62208.3789062;73895;73895.5823293;0.0;-11479.4482422
62501.1015625;74297;74297.188755;0.0;-11587.7568359
62793.125;74698;74698.7951807;0.0;-11695.7675781
63085.84375;75100;75100.4016064;0.0;-11804.0771484
63378.5625;75502;75502.0080321;0.0;-11912.3828125
63670.5898438;75903;75903.6144578;0.0;-12020.3955078
63963.3125;76305;76305.2208835;0.0;-12128.7050781
64255.3320312;76706;76706.8273092;0.0;-12236.7138672
64548.046875;77108;77108.4337349;0.0;-12345.0214844
64840.7734375;77510;77510.0401606;0.0;-12453.3300781
65132.796875;77911;77911.6465863;0.0;-12561.3427734
65425.8125;78313;78313.253012;0.0;-12669.3496094
65717.84375;78714;78714.8594378;0.0;-12777.3603516
66010.5625;79116;79116.4658635;0.0;-12885.6679688
66303.28125;79518;79518.0722892;0.0;-12993.9775391
66595.3046875;79919;79919.6787149;0.0;-13101.9863281
66888.0234375;80321;80321.2851406;0.0;-13210.2958984
67180.0390625;80722;80722.8915663;0.0;-13318.3027344
67472.765625;81124;81124.497992;0.0;-13426.6123047
67765.484375;81526;81526.1044177;0.0;-13534.9208984
68057.5078125;81927;81927.7108434;0.0;-13642.9316406
68350.2265625;82329;82329.3172691;0.0;-13751.2412109
68642.25;82730;82730.9236948;0.0;-13859.25
68934.96875;83132;83132.5301205;0.0;-13967.5595703
69227.6953125;83534;83534.1365462;0.0;-14075.8691406
69519.71875;83935;83935.7429719;0.0;-14183.8779297
69812.4296875;84337;84337.3493976;0.0;-14292.1855469
70104.453125;84738;84738.9558233;0.0;-14400.1943359
70397.484375;85140;85140.562249;0.0;-14508.2060547
70690.1953125;85542;85542.1686747;0.0;-14616.5136719
70982.21875;85943;85943.7751004;0.0;-14724.5224609
71274.9375;86345;86345.3815261;0.0;-14832.8320312
71566.9609375;86746;86746.9879518;0.0;-14940.8408203
71859.6875;87148;87148.5943775;0.0;-15049.1503906
72152.40625;87550;87550.2008032;0.0;-15157.4599609
72444.421875;87951;87951.8072289;0.0;-15265.4667969
72737.1484375;88353;88353.4136546;0.0;-15373.7763672
73029.8671875;88755;88755.0200803;0.0;-15482.0849609
73321.890625;89156;89156.626506;0.0;-15590.0957031
73614.609375;89558;89558.2329317;0.0;-15698.4052734
73906.6328125;89959;89959.8393574;0.0;-15806.4140625
74199.3515625;90361;90361.4457831;0.0;-15914.7236328
74492.375;90763;90763.0522088;0.0;-16022.7324219
74784.3984375;91164;91164.6586345;0.0;-16130.7431641
75066.6328125;91566;91566.2650602;0.0;-16235.4130859
75330.2890625;91967;91967.8714859;0.0;-16332.9794922
75594.875;92369;92369.4779116;0.0;-16430.515625
75859.15625;92771;92771.0843373;0.0;-16528.3535156
76146.375;93172;93172.6907631;0.0;-16634.7324219
76439.3125;93574;93574.2971888;0.0;-16743.1367188
76731.5625;93975;93975.9036145;0.0;-16851.2421875
77024.5;94377;94377.5100402;0.0;-16959.6425781
77317.7421875;94779;94779.1164659;0.0;-17067.7441406
77609.96875;95180;95180.7228916;0.0;-17175.8476562
77902.921875;95582;95582.3293173;0.0;-17284.25
78195.15625;95983;95983.935743;0.0;-17392.3554688
78488.1015625;96385;96385.5421687;0.0;-17500.7578125
78781.0390625;96787;96787.1485944;0.0;-17609.1582031
79073.28125;97188;97188.7550201;0.0;-17717.2636719
79366.21875;97590;97590.3614458;0.0;-17825.6679688
79658.4609375;97991;97991.9678715;0.0;-17933.7675781
79951.3984375;98393;98393.5742972;0.0;-18042.1699219
80244.34375;98795;98795.1807229;0.0;-18150.5742188
80536.875;99196;99196.7871486;0.0;-18258.3789062
80829.828125;99598;99598.3935743;0.0;-18366.78125
81122.765625;100000;100000.0;0.0;-18475.1835938
6526.09667969;401;0.0;401.606425703;-1500.0
6773.95117188;802;401.606425703;401.606425703;-1500.0
7022.42382812;1204;803.212851406;401.606425703;-1500.0
7270.27832031;1605;1204.81927711;401.606425703;-1500.0
7518.75097656;2007;1606.42570281;401.606425703;-1500.0
7767.22363281;2409;2008.03212851;401.606425703;-1500.0
8015.078125;2810;2409.63855422;401.606425703;-1500.0
8263.54980469;3212;2811.24497992;401.606425703;-1500.0
8511.40429688;3613;3212.85140562;401.606425703;-1500.0
8759.87695312;4015;3614.45783133;401.606425703;-1500.0
9008.34960938;4417;4016.06425703;401.606425703;-1500.0
9256.20410156;4818;4417.67068273;401.606425703;-1500.0
9504.67675781;5220;4819.27710843;401.606425703;-1500.0
9752.53125;5621;5220.88353414;401.606425703;-1500.0
10001.0039062;6023;5622.48995984;401.606425703;-1500.0
10249.4765625;6425;6024.09638554;401.606425703;-1500.0
10497.3300781;6826;6425.70281124;401.606425703;-1500.0
10745.8027344;7228;6827.30923695;401.606425703;-1500.0
10993.6572266;7629;7228.91566265;401.606425703;-1500.0
11242.1289062;8031;7630.52208835;401.606425703;-1500.0
11490.6035156;8433;8032.12851406;401.606425703;-1500.0
11738.4570312;8834;8433.73493976;401.606425703;-1500.0
11986.9296875;9236;8835.34136546;401.606425703;-1500.0
12234.7851562;9637;9236.94779116;401.606425703;-1500.0
12483.2568359;10039;9638.55421687;401.606425703;-1500.0
12731.7294922;10441;10040.1606426;401.606425703;-1500.0
12979.5839844;10842;10441.7670683;401.606425703;-1500.0
13228.0566406;11244;10843.373494;401.606425703;-1500.0
13475.9101562;11645;11244.9799197;401.606425703;-1500.0
13724.3828125;12047;11646.5863454;401.606425703;-1500.0
13972.8574219;12449;12048.1927711;401.606425703;-1500.0
14220.7109375;12850;12449.7991968;401.606425703;-1500.0
14469.1816406;13252;12851.4056225;401.606425703;-1500.0
14717.6542969;13654;13253.0120482;401.606425703;-1500.0
14952.9169922;14055;13654.6184739;401.606425703;-1512.59265137
15181.5478516;14457;14056.2248996;401.606425703;-1532.43457031
15409.6162109;14858;14457.8313253;401.606425703;-1552.22155762
15638.2470703;15260;14859.437751;401.606425703;-1572.06347656
15866.8779297;15662;15261.0441767;401.606425703;-1591.90551758
16094.9443359;16063;15662.6506024;401.606425703;-1611.69250488
16323.5732422;16465;16064.2570281;401.606425703;-1631.53442383
16551.640625;16866;16465.8634538;401.606425703;-1651.3215332
16780.328125;17268;16867.4698795;401.606425703;-1671.10839844
17008.9570312;17670;17269.0763052;401.606425703;-1690.95031738
17237.0253906;18071;17670.6827309;401.606425703;-1710.73742676
17465.65625;18473;18072.2891566;401.606425703;-1730.57946777
17693.7226562;18874;18473.8955823;401.606425703;-1750.36645508
17922.3554688;19276;18875.502008;401.606425703;-1770.20849609
18150.984375;19678;19277.1084337;401.606425703;-1790.05029297
18207.3359375;20079;19678.7148594;401.606425703;-1809.83740234
18588.2558594;20481;20080.3212851;401.606425703;-1829.67932129
18968.234375;20882;20481.9277108;401.606425703;-1849.46643066
19349.1523438;21284;20883.5341365;401.606425703;-1869.30822754
19730.0742188;21686;21285.1405622;401.606425703;-1889.15026855
20110.0527344;22087;21686.746988;401.606425703;-1908.93737793
20490.9726562;22489;22088.3534137;401.606425703;-1928.77929688
20870.9511719;22890;22489.9598394;401.606425703;-1948.56640625
21251.8710938;23292;22891.5662651;401.606425703;-1968.40820312
21632.7929688;23694;23293.1726908;401.606425703;-1988.25024414
22012.7695312;24095;23694.7791165;401.606425703;-2008.03723145
22393.6914062;24497;24096.3855422;401.606425703;-2027.87927246
22773.6679688;24898;24497.9919679;401.606425703;-2047.66625977
23154.5878906;25300;24899.5983936;401.606425703;-2067.50830078
23535.5078125;25702;25301.2048193;401.606425703;-2087.35009766
23915.4863281;26103;25702.811245;401.606425703;-2107.13720703
24296.40625;26505;26104.4176707;401.606425703;-2126.97900391
24677.328125;26907;26506.0240964;401.606425703;-2146.82104492
25043.6914062;27308;26907.6305221;401.606425703;-2180.22045898
25393.9492188;27710;27309.2369478;401.606425703;-2230.72753906
25743.3457031;28111;27710.8433735;401.606425703;-2281.09423828
26093.7421875;28513;28112.4497992;401.606425703;-2331.46118164
26443.9960938;28915;28514.0562249;401.606425703;-2381.96777344
26793.3945312;29316;28915.6626506;401.606425703;-2432.33496094
27143.6503906;29718;29317.2690763;401.606425703;-2482.84179688
27493.0488281;30119;29718.875502;401.606425703;-2533.20898438
27842.3828125;30521;30120.4819277;401.606425703;-2583.56542969
28186.1367188;30923;30522.0883534;401.606425703;-2633.17651367
28535.765625;31324;30923.6947791;401.606425703;-2683.58105469
28886.25;31726;31325.3012048;401.606425703;-2734.12548828
29235.8769531;32127;31726.9076305;401.606425703;-2784.52978516
29586.3632812;32529;32128.5140562;401.606425703;-2835.07421875
29936.8476562;32931;32530.1204819;401.606425703;-2885.61816406
30286.4707031;33332;32931.7269076;401.606425703;-2936.02172852
30636.9570312;33734;33333.3333333;401.606425703;-2986.56591797
30986.5878906;34135;33734.939759;401.606425703;-3036.97119141
31337.0703125;34537;34136.5461847;401.606425703;-3087.51489258
31687.6972656;34939;34538.1526104;401.606425703;-3137.91918945
32037.3242188;35340;34939.7590361;401.606425703;-3188.32373047
32387.8125;35742;35341.3654618;401.606425703;-3238.86791992
32737.4355469;36143;35742.9718876;401.606425703;-3289.27197266
33087.9257812;36545;36144.5783133;401.606425703;-3339.81689453
33438.4101562;36947;36546.184739;401.606425703;-3390.3605957
33788.0351562;37348;36947.7911647;401.606425703;-3440.76489258
34138.5195312;37750;37349.3975904;401.606425703;-3491.30859375
34489.0078125;38152;37751.0040161;401.606425703;-3541.85302734
34838.6328125;38553;38152.6104418;401.606425703;-3592.25756836
35189.1210938;38955;38554.2168675;401.606425703;-3642.80175781
35538.7460938;39356;38955.8232932;401.606425703;-3693.20629883
35889.234375;39758;39357.4297189;401.606425703;-3743.75073242
36239.71875;40160;39759.0361446;401.606425703;-3794.29492188
36589.34375;40561;40160.6425703;401.606425703;-3844.69873047
36939.96875;40963;40562.248996;401.606425703;-3895.10253906
37289.5976562;41364;40963.8554217;401.606425703;-3945.50756836
37640.0820312;41766;41365.4618474;401.606425703;-3996.05151367
37990.5664062;42168;41767.0682731;401.606425703;-4046.59521484
38340.1953125;42569;42168.6746988;401.606425703;-4097.0
38690.6796875;42971;42570.2811245;401.606425703;-4147.54394531
39040.3085938;43372;42971.8875502;401.606425703;-4197.94921875
39390.796875;43774;43373.4939759;401.606425703;-4248.49316406
39741.28125;44176;43775.1004016;401.606425703;-4299.03710938
40090.90625;44577;44176.7068273;401.606425703;-4349.44140625
40441.390625;44979;44578.313253;401.606425703;-4399.98535156
40791.0195312;45380;44979.9196787;401.606425703;-4450.39013672
41141.5039062;45782;45381.5261044;401.606425703;-4500.93408203
41491.9921875;46184;45783.1325301;401.606425703;-4551.47851562
41841.6171875;46585;46184.7389558;401.606425703;-4601.8828125
42192.1054688;46987;46586.3453815;401.606425703;-4652.42724609
42541.7265625;47388;46987.9518072;401.606425703;-4702.83105469
42892.359375;47790;47389.5582329;401.606425703;-4753.23583984
43242.8398438;48192;47791.1646586;401.606425703;-4803.77978516
43592.46875;48593;48192.7710843;401.606425703;-4854.18408203
43942.953125;48995;48594.37751;401.606425703;-4904.72802734
44292.5820312;49396;48995.9839357;401.606425703;-4955.1328125
44643.0664062;49798;49397.5903614;401.606425703;-5005.67675781
44993.546875;50200;49799.1967871;401.606425703;-5056.22070312
45343.1796875;50601;50200.8032129;401.606425703;-5106.62548828
45645.2109375;51003;50602.4096386;401.606425703;-5205.62011719
45937.9335938;51405;51004.0160643;401.606425703;-5313.92919922
46229.953125;51806;51405.62249;401.606425703;-5421.93701172
46522.6757812;52208;51807.2289157;401.606425703;-5530.24853516
46814.6953125;52609;52208.8353414;401.606425703;-5638.25634766
47107.4179688;53011;52610.4417671;401.606425703;-5746.56542969
47400.4375;53413;53012.0481928;401.606425703;-5854.57373047
47692.4609375;53814;53413.6546185;401.606425703;-5962.58398438
47985.1835938;54216;53815.2610442;401.606425703;-6070.89355469
48277.2070312;54617;54216.8674699;401.606425703;-6178.90332031
48569.921875;55019;54618.4738956;401.606425703;-6287.20996094
48862.6484375;55421;55020.0803213;401.606425703;-6395.52001953
49154.6679688;55822;55421.686747;401.606425703;-6503.53076172
49447.3867188;56224;55823.2931727;401.606425703;-6611.83642578
49739.4101562;56625;56224.8995984;401.606425703;-6719.84716797
50032.1328125;57027;56626.5060241;401.606425703;-6828.15625
50324.8554688;57429;57028.1124498;401.606425703;-6936.46582031
50616.875;57830;57429.7188755;401.606425703;-7044.4765625
50909.59375;58232;57831.3253012;401.606425703;-7152.78417969
51201.6210938;58633;58232.9317269;401.606425703;-7260.79443359
51494.3359375;59035;58634.5381526;401.606425703;-7369.10205078
51787.0625;59437;59036.1445783;401.606425703;-7477.41162109
52079.0820312;59838;59437.751004;401.606425703;-7585.421875
52372.1054688;60240;59839.3574297;401.606425703;-7693.43066406
52664.125;60641;60240.9638554;401.606425703;-7801.43945312
52956.84375;61043;60642.5702811;401.606425703;-7909.74902344
53249.5625;61445;61044.1767068;401.606425703;-8018.05664062
53541.5859375;61846;61445.7831325;401.606425703;-8126.06542969
53834.3125;62248;61847.3895582;401.606425703;-8234.37695312
54126.328125;62649;62248.9959839;401.606425703;-8342.38378906
54419.0546875;63051;62650.6024096;401.606425703;-8450.69433594
54711.7695312;63453;63052.2088353;401.606425703;-8559.00097656
55003.7929688;63854;63453.815261;401.606425703;-8667.01074219
55296.515625;64256;63855.4216867;401.606425703;-8775.3203125
55589.2382812;64658;64257.0281124;401.606425703;-8883.62988281
55881.2578125;65059;64658.6345382;401.606425703;-8991.63867188
56173.9804688;65461;65060.2409639;401.606425703;-9099.95019531
56466.0;65862;65461.8473896;401.606425703;-9207.95898438
56759.0195312;66264;65863.4538153;401.606425703;-9315.96582031
57051.7421875;66666;66265.060241;401.606425703;-9424.27539062
57343.7617188;67067;66666.6666667;401.606425703;-9532.28417969
57636.484375;67469;67068.2730924;401.606425703;-9640.59277344
57928.5078125;67870;67469.8795181;401.606425703;-9748.60351562
58221.234375;68272;67871.4859438;401.606425703;-9856.91503906
58513.9453125;68674;68273.0923695;401.606425703;-9965.21875
58805.9648438;69075;68674.6987952;401.606425703;-10073.2294922
59098.6953125;69477;69076.3052209;401.606425703;-10181.5410156
59390.7148438;69878;69477.9116466;401.606425703;-10289.5498047
59683.4375;70280;69879.5180723;401.606425703;-10397.8583984
59976.15625;70682;70281.124498;401.606425703;-10506.1660156
60268.1796875;71083;70682.7309237;401.606425703;-10614.1787109
60560.8984375;71485;71084.3373494;401.606425703;-10722.484375
60852.9257812;71886;71485.9437751;401.606425703;-10830.4970703
61145.6367188;72288;71887.5502008;401.606425703;-10938.8007812
61438.6640625;72690;72289.1566265;401.606425703;-11046.8134766
61730.6875;73091;72690.7630522;401.606425703;-11154.8222656
62023.4023438;73493;73092.3694779;401.606425703;-11263.1298828
62315.4296875;73894;73493.9759036;401.606425703;-11371.1416016
62608.1445312;74296;73895.5823293;401.606425703;-11479.4482422
62900.8671875;74698;74297.188755;401.606425703;-11587.7568359
63192.890625;75099;74698.7951807;401.606425703;-11695.7675781
63485.609375;75501;75100.4016064;401.606425703;-11804.0771484
63778.328125;75903;75502.0080321;401.606425703;-11912.3828125
64070.3554688;76304;75903.6144578;401.606425703;-12020.3955078
64363.078125;76706;76305.2208835;401.606425703;-12128.7050781
64655.0976562;77107;76706.8273092;401.606425703;-12236.7138672
64947.8125;77509;77108.4337349;401.606425703;-12345.0214844
65240.5390625;77911;77510.0401606;401.606425703;-12453.3300781
65532.5625;78312;77911.6465863;401.606425703;-12561.3427734
65825.578125;78714;78313.253012;401.606425703;-12669.3496094
66117.609375;79115;78714.8594378;401.606425703;-12777.3603516
66410.328125;79517;79116.4658635;401.606425703;-12885.6679688
66703.046875;79919;79518.0722892;401.606425703;-12993.9775391
66995.0703125;80320;79919.6787149;401.606425703;-13101.9863281
67287.7890625;80722;80321.2851406;401.606425703;-13210.2958984
67579.8046875;81123;80722.8915663;401.606425703;-13318.3027344
67872.53125;81525;81124.497992;401.606425703;-13426.6123047
68165.25;81927;81526.1044177;401.606425703;-13534.9208984
68457.2734375;82328;81927.7108434;401.606425703;-13642.9316406
68749.9921875;82730;82329.3172691;401.606425703;-13751.2412109
69042.015625;83131;82730.9236948;401.606425703;-13859.25
69334.734375;83533;83132.5301205;401.606425703;-13967.5595703
69627.4609375;83935;83534.1365462;401.606425703;-14075.8691406
69919.484375;84336;83935.7429719;401.606425703;-14183.8779297
70212.1953125;84738;84337.3493976;401.606425703;-14292.1855469
70504.21875;85139;84738.9558233;401.606425703;-14400.1943359
70797.25;85541;85140.562249;401.606425703;-14508.2060547
71089.9609375;85943;85542.1686747;401.606425703;-14616.5136719
71381.984375;86344;85943.7751004;401.606425703;-14724.5224609
71674.703125;86746;86345.3815261;401.606425703;-14832.8320312
71966.7265625;87147;86746.9879518;401.606425703;-14940.8408203
72259.453125;87549;87148.5943775;401.606425703;-15049.1503906
72552.171875;87951;87550.2008032;401.606425703;-15157.4599609
72844.1875;88352;87951.8072289;401.606425703;-15265.4667969
73136.9140625;88754;88353.4136546;401.606425703;-15373.7763672
73429.6328125;89156;88755.0200803;401.606425703;-15482.0849609
73721.65625;89557;89156.626506;401.606425703;-15590.0957031
74014.375;89959;89558.2329317;401.606425703;-15698.4052734
74306.3984375;90360;89959.8393574;401.606425703;-15806.4140625
74599.1171875;90762;90361.4457831;401.606425703;-15914.7236328
74892.140625;91164;90763.0522088;401.606425703;-16022.7324219
75184.1640625;91565;91164.6586345;401.606425703;-16130.7431641
