revdisp;sali;sali0;sali1;irpp
63113.1015625;71084;57028.1124498;14056.2248996;-7970.89990234
63405.8007812;71485;57429.7188755;14056.2248996;-8079.20019531
63699.1992188;71887;57831.3253012;14056.2248996;-8187.79980469
63991.90625;72288;58232.9317269;14056.2248996;-8296.1015625
64285.3007812;72690;58634.5381526;14056.2248996;-8404.69921875
64579.0078125;73092;59036.1445783;14056.2248996;-8513.00195312
64871.6992188;73493;59437.751004;14056.2248996;-8621.29980469
65165.1015625;73895;59839.3574297;14056.2248996;-8729.90039062
65457.8007812;74296;60240.9638554;14056.2248996;-8838.20019531
65751.203125;74698;60642.5702811;14056.2248996;-8946.79980469
66044.6015625;75100;61044.1767068;14056.2248996;-9055.40039062
66337.296875;75501;61445.7831325;14056.2248996;-9163.70019531
66631.0078125;75903;61847.3895582;14056.2248996;-9272.00195312
66923.703125;76304;62248.9959839;14056.2248996;-9380.29980469
67217.1015625;76706;62650.6024096;14056.2248996;-9488.90039062
67510.4921875;77108;63052.2088353;14056.2248996;-9597.49804688
67803.203125;77509;63453.815261;14056.2248996;-9705.79980469
68096.8984375;77911;63855.4216867;14056.2248996;-9814.09960938
68390.296875;78313;64257.0281124;14056.2248996;-9922.70019531
68683.0;78714;64658.6345382;14056.2248996;-10031.0
68976.40625;79116;65060.2409639;14056.2248996;-10139.6025391
69269.1015625;79517;65461.8473896;14056.2248996;-10247.9003906
69562.4921875;79919;65863.4538153;14056.2248996;-10356.4980469
69855.8984375;80321;66265.060241;14056.2248996;-10465.0996094
70148.8984375;80722;66666.6666667;14056.2248996;-10573.0996094
70442.296875;81124;67068.2730924;14056.2248996;-10681.7001953
70735.0;81525;67469.8795181;14056.2248996;-10790.0
71028.40625;81927;67871.4859438;14056.2248996;-10898.6025391
71321.796875;82329;68273.0923695;14056.2248996;-11007.2001953
71614.5;82730;68674.6987952;14056.2248996;-11115.5
71908.203125;83132;69076.3052209;14056.2248996;-11223.7998047
72200.8984375;83533;69477.9116466;14056.2248996;-11332.0996094
72494.296875;83935;69879.5180723;14056.2248996;-11440.7001953
72787.703125;84337;70281.124498;14056.2248996;-11549.2998047
73080.40625;84738;70682.7309237;14056.2248996;-11657.6025391
73373.796875;85140;71084.3373494;14056.2248996;-11766.2001953
73666.5;85541;71485.9437751;14056.2248996;-11874.5
73960.203125;85943;71887.5502008;14056.2248996;-11982.7998047
74253.6015625;86345;72289.1566265;14056.2248996;-12091.4003906
74546.296875;86746;72690.7630522;14056.2248996;-12199.7001953
74839.6953125;87148;73092.3694779;14056.2248996;-12308.2978516
75132.3984375;87549;73493.9759036;14056.2248996;-12416.5996094
75426.1015625;87951;73895.5823293;14056.2248996;-12524.9003906
75719.5;88353;74297.188755;14056.2248996;-12633.5
76012.203125;88754;74698.7951807;14056.2248996;-12741.7998047
76305.6015625;89156;75100.4016064;14056.2248996;-12850.4003906
76599.0;89558;75502.0080321;14056.2248996;-12959.0
76891.703125;89959;75903.6144578;14056.2248996;-13067.2998047
77185.1015625;90361;76305.2208835;14056.2248996;-13175.9003906
77478.1015625;90762;76706.8273092;14056.2248996;-13283.9003906
77771.5;91164;77108.4337349;14056.2248996;-13392.5
78064.8984375;91566;77510.0401606;14056.2248996;-13501.0996094
78357.609375;91967;77911.6465863;14056.2248996;-13609.4023438
78651.0;92369;78313.253012;14056.2248996;-13718.0
78943.703125;92770;78714.8594378;14056.2248996;-13826.2998047
79237.3984375;93172;79116.4658635;14056.2248996;-13934.5996094
79530.796875;93574;79518.0722892;14056.2248996;-14043.2001953
79823.5;93975;79919.6787149;14056.2248996;-14151.5
80116.8984375;94377;80321.2851406;14056.2248996;-14260.0996094
80409.6015625;94778;80722.8915663;14056.2248996;-14368.4003906
80703.0;95180;81124.497992;14056.2248996;-14477.0
80996.703125;95582;81526.1044177;14056.2248996;-14585.2998047
81289.3984375;95983;81927.7108434;14056.2248996;-14693.5996094
81582.796875;96385;82329.3172691;14056.2248996;-14802.2001953
81875.5;96786;82730.9236948;14056.2248996;-14910.5
82168.8984375;97188;83132.5301205;14056.2248996;-15019.0996094
82462.296875;97590;83534.1365462;14056.2248996;-15127.7001953
82755.296875;97991;83935.7429719;14056.2248996;-15235.7001953
83048.703125;98393;84337.3493976;14056.2248996;-15344.2998047
83341.3984375;98794;84738.9558233;14056.2248996;-15452.5996094
83634.796875;99196;85140.562249;14056.2248996;-15561.2001953
83928.203125;99598;85542.1686747;14056.2248996;-15669.7998047
84220.8984375;99999;85943.7751004;14056.2248996;-15778.0996094
84514.296875;100401;86345.3815261;14056.2248996;-15886.7001953
84807.296875;100802;86746.9879518;14056.2248996;-15994.7001953
85100.703125;101204;87148.5943775;14056.2248996;-16103.2998047
85394.109375;101606;87550.2008032;14056.2248996;-16211.9023438
85686.796875;102007;87951.8072289;14056.2248996;-16320.2001953
85980.203125;102409;88353.4136546;14056.2248996;-16428.8007812
86273.8984375;102811;88755.0200803;14056.2248996;-16537.0996094
86566.59375;103212;89156.626506;14056.2248996;-16645.3984375
86860.0;103614;89558.2329317;14056.2248996;-16754.0
87152.703125;104015;89959.8393574;14056.2248996;-16862.3007812
87446.1015625;104417;90361.4457831;14056.2248996;-16970.9003906
87739.5;104819;90763.0522088;14056.2248996;-17079.5
88032.203125;105220;91164.6586345;14056.2248996;-17187.8027344
88325.90625;105622;91566.2650602;14056.2248996;-17296.1015625
88618.6015625;106023;91967.8714859;14056.2248996;-17404.4003906
88912.0;106425;92369.4779116;14056.2248996;-17513.0
89205.3984375;106827;92771.0843373;14056.2248996;-17621.5996094
89498.1015625;107228;93172.6907631;14056.2248996;-17729.9003906
89791.5;107630;93574.2971888;14056.2248996;-17838.5
90084.5078125;108031;93975.9036145;14056.2248996;-17946.5019531
90377.8984375;108433;94377.5100402;14056.2248996;-18055.0996094
90671.296875;108835;94779.1164659;14056.2248996;-18163.6992188
90964.0;109236;95180.7228916;14056.2248996;-18272.0
91257.40625;109638;95582.3293173;14056.2248996;-18380.6015625
91550.1015625;110039;95983.935743;14056.2248996;-18488.9003906
91843.5;110441;96385.5421687;14056.2248996;-18597.5
92137.203125;110843;96787.1485944;14056.2248996;-18705.8007812
92429.8984375;111244;97188.7550201;14056.2248996;-18814.0996094
92723.296875;111646;97590.3614458;14056.2248996;-18922.6992188
93016.0;112047;97991.9678715;14056.2248996;-19031.0
93309.3984375;112449;98393.5742972;14056.2248996;-19139.5996094
93603.1015625;112851;98795.1807229;14056.2248996;-19247.9003906
93895.796875;113252;99196.7871486;14056.2248996;-19356.1992188
94189.203125;113654;99598.3935743;14056.2248996;-19464.8027344
94482.6015625;114056;100000.0;14056.2248996;-19573.4003906
16498.6035156;14457;0.0;14457.8313253;0.0
16747.2265625;14858;401.606425703;14457.8313253;0.0
16996.4648438;15260;803.212851406;14457.8313253;0.0
17245.0859375;15661;1204.81927711;14457.8313253;0.0
17494.3261719;16063;1606.42570281;14457.8313253;0.0
17743.5664062;16465;2008.03212851;14457.8313253;0.0
17992.1855469;16866;2409.63855422;14457.8313253;0.0
18241.4257812;17268;2811.24497992;14457.8313253;0.0
18490.046875;17669;3212.85140562;14457.8313253;0.0
18739.2851562;18071;3614.45783133;14457.8313253;0.0
18988.5253906;18473;4016.06425703;14457.8313253;0.0
19237.1445312;18874;4417.67068273;14457.8313253;0.0
19276.0;19276;4819.27710843;14457.8313253;0.0
19677.0;19677;5220.88353414;14457.8313253;0.0
20079.0;20079;5622.48995984;14457.8313253;0.0
20460.0917969;20481;6024.09638554;14457.8313253;-20.9075012207
20831.3105469;20882;6425.70281124;14457.8313253;-50.6899719238
21203.5273438;21284;6827.30923695;14457.8313253;-80.4725036621
21574.7441406;21685;7228.91566265;14457.8313253;-110.2550354
21946.8808594;22087;7630.52208835;14457.8313253;-140.1199646
22319.015625;22489;8032.12851406;14457.8313253;-169.984985352
22690.2324219;22890;8433.73493976;14457.8313253;-199.767486572
23062.4492188;23292;8835.34136546;14457.8313253;-229.550018311
23433.6679688;23693;9236.94779116;14457.8313253;-259.332489014
23805.8027344;24095;9638.55421687;14457.8313253;-289.197540283
24177.9375;24497;10040.1606426;14457.8313253;-319.0625
24549.1542969;24898;10441.7670683;14457.8313253;-348.844970703
24921.2890625;25300;10843.373494;14457.8313253;-378.710021973
25292.5078125;25701;11244.9799197;14457.8313253;-408.492492676
25664.7246094;26103;11646.5863454;14457.8313253;-438.274963379
26036.859375;26505;12048.1927711;14457.8313253;-468.140014648
26378.3691406;26906;12449.7991968;14457.8313253;-527.630004883
26704.3496094;27308;12851.4056225;14457.8313253;-603.649963379
27030.3300781;27710;13253.0120482;14457.8313253;-679.670043945
27355.5195312;28111;13654.6184739;14457.8313253;-755.479980469
27681.7109375;28513;14056.2248996;14457.8313253;-831.289978027
28006.9003906;28914;14457.8313253;14457.8313253;-907.100036621
28332.8808594;29316;14859.437751;14457.8313253;-983.119995117
28673.2402344;29718;15261.0441767;14457.8313253;-1044.76000977
29023.6992188;30119;15662.6506024;14457.8313253;-1095.30004883
29375.0195312;30521;16064.2570281;14457.8313253;-1145.97998047
29725.4804688;30922;16465.8634538;14457.8313253;-1196.52001953
30076.9394531;31324;16867.4698795;14457.8313253;-1247.06005859
30428.2597656;31726;17269.0763052;14457.8313253;-1297.73999023
30778.7207031;32127;17670.6827309;14457.8313253;-1348.2800293
31130.0410156;32529;18072.2891566;14457.8313253;-1398.96032715
31480.5;32930;18473.8955823;14457.8313253;-1449.5
31831.9589844;33332;18875.502008;14457.8313253;-1500.0402832
32183.2792969;33734;19277.1084337;14457.8313253;-1550.7199707
32533.7402344;34135;19678.7148594;14457.8313253;-1601.26000977
32885.0585938;34537;20080.3212851;14457.8313253;-1651.93994141
33235.5195312;34938;20481.9277108;14457.8313253;-1702.47998047
33586.8398438;35340;20883.5341365;14457.8313253;-1753.16003418
33938.1601562;35742;21285.1405622;14457.8313253;-1803.83996582
34288.7617188;36143;21686.746988;14457.8313253;-1854.23999023
34640.078125;36545;22088.3534137;14457.8313253;-1904.92004395
34990.5390625;36946;22489.9598394;14457.8313253;-1955.45996094
35341.859375;37348;22891.5662651;14457.8313253;-2006.14001465
35693.1796875;37750;23293.1726908;14457.8313253;-2056.82006836
36043.640625;38151;23694.7791165;14457.8313253;-2107.36010742
36395.1015625;38553;24096.3855422;14457.8313253;-2157.89990234
36745.5585938;38954;24497.9919679;14457.8313253;-2208.43994141
37096.8789062;39356;24899.5983936;14457.8313253;-2259.12011719
37448.1992188;39758;25301.2048193;14457.8313253;-2309.80004883
37798.6601562;40159;25702.811245;14457.8313253;-2360.34008789
38149.9804688;40561;26104.4176707;14457.8313253;-2411.02001953
38501.4414062;40963;26506.0240964;14457.8313253;-2461.56005859
38851.8984375;41364;26907.6305221;14457.8313253;-2512.10009766
39203.21875;41766;27309.2369478;14457.8313253;-2562.7800293
39553.6796875;42167;27710.8433735;14457.8313253;-2613.32006836
39905.0;42569;28112.4497992;14457.8313253;-2664.0
40256.3203125;42971;28514.0562249;14457.8313253;-2714.67993164
40606.921875;43372;28915.6626506;14457.8313253;-2765.08007812
40958.2382812;43774;29317.2690763;14457.8313253;-2815.76000977
41308.6992188;44175;29718.875502;14457.8313253;-2866.30004883
41660.0195312;44577;30120.4819277;14457.8313253;-2916.97998047
42011.3398438;44979;30522.0883534;14457.8313253;-2967.65991211
42361.8007812;45380;30923.6947791;14457.8313253;-3018.19995117
42713.2617188;45782;31325.3012048;14457.8313253;-3068.73999023
43063.71875;46183;31726.9076305;14457.8313253;-3119.2800293
43415.0429688;46585;32128.5140562;14457.8313253;-3169.96044922
43766.3632812;46987;32530.1204819;14457.8313253;-3220.640625
44116.8164062;47388;32931.7269076;14457.8313253;-3271.17944336
44468.1367188;47790;33333.3333333;14457.8313253;-3321.859375
44818.6015625;48191;33734.939759;14457.8313253;-3372.39990234
45170.0585938;48593;34136.5461847;14457.8313253;-3422.93994141
45521.3789062;48995;34538.1526104;14457.8313253;-3473.62011719
45871.8398438;49396;34939.7590361;14457.8313253;-3524.15991211
46223.1601562;49798;35341.3654618;14457.8313253;-3574.84008789
46573.6210938;50199;35742.9718876;14457.8313253;-3625.37988281
46924.9414062;50601;36144.5783133;14457.8313253;-3676.06005859
47276.3984375;51003;36546.184739;14457.8313253;-3726.60009766
47626.859375;51404;36947.7911647;14457.8313253;-3777.13989258
47978.1796875;51806;37349.3975904;14457.8313253;-3827.82006836
48329.5;52208;37751.0040161;14457.8313253;-3878.5
48679.9609375;52609;38152.6104418;14457.8313253;-3929.04003906
49031.28125;53011;38554.2168675;14457.8313253;-3979.7199707
49381.8789062;53412;38955.8232932;14457.8313253;-4030.12011719
49733.1992188;53814;39357.4297189;14457.8313253;-4080.80004883
50084.5195312;54216;39759.0361446;14457.8313253;-4131.47998047
50434.9804688;54617;40160.6425703;14457.8313253;-4182.02001953
50786.3007812;55019;40562.248996;14457.8313253;-4232.70019531
51136.7578125;55420;40963.8554217;14457.8313253;-4283.24023438
51488.078125;55822;41365.4618474;14457.8313253;-4333.91943359
51839.5351562;56224;41767.0682731;14457.8313253;-4384.45947266
52190.0;56625;42168.6746988;14457.8313253;-4435.0
52541.3203125;57027;42570.2811245;14457.8313253;-4485.68017578
52891.78125;57428;42971.8875502;14457.8313253;-4536.22021484
53243.1015625;57830;43373.4939759;14457.8313253;-4586.89990234
53594.5585938;58232;43775.1004016;14457.8313253;-4637.43994141
53945.0195312;58633;44176.7068273;14457.8313253;-4687.97998047
54296.3398438;59035;44578.313253;14457.8313253;-4738.66015625
54610.0;59436;44979.9196787;14457.8313253;-4826.0
54903.3984375;59838;45381.5261044;14457.8313253;-4934.60009766
55196.8007812;60240;45783.1325301;14457.8313253;-5043.20019531
55489.5;60641;46184.7389558;14457.8313253;-5151.5
55783.1992188;61043;46586.3453815;14457.8313253;-5259.79980469
56075.8984375;61444;46987.9518072;14457.8313253;-5368.10009766
56369.3046875;61846;47389.5582329;14457.8313253;-5476.70117188
56662.703125;62248;47791.1646586;14457.8313253;-5585.30126953
56955.3984375;62649;48192.7710843;14457.8313253;-5693.60009766
57248.8007812;63051;48594.37751;14457.8313253;-5802.20019531
57541.8007812;63452;48995.9839357;14457.8313253;-5910.20019531
57835.1992188;63854;49397.5903614;14457.8313253;-6018.79980469
58128.6015625;64256;49799.1967871;14457.8313253;-6127.39990234
58421.3007812;64657;50200.8032129;14457.8313253;-6235.70019531
58714.6992188;65059;50602.4096386;14457.8313253;-6344.29980469
59008.1015625;65461;51004.0160643;14457.8313253;-6452.89990234
59300.8007812;65862;51405.62249;14457.8313253;-6561.19873047
59594.5;66264;51807.2289157;14457.8313253;-6669.5
59887.1992188;66665;52208.8353414;14457.8313253;-6777.79980469
60180.6015625;67067;52610.4417671;14457.8313253;-6886.39990234
60474.0;67469;53012.0481928;14457.8313253;-6995.0
60766.6992188;67870;53413.6546185;14457.8313253;-7103.29980469
61060.3984375;68272;53815.2610442;14457.8313253;-7211.60009766
61353.1015625;68673;54216.8674699;14457.8313253;-7319.89990234
61646.5;69075;54618.4738956;14457.8313253;-7428.5
61939.8984375;69477;55020.0803213;14457.8313253;-7537.10009766
62232.6015625;69878;55421.686747;14457.8313253;-7645.39990234
62526.0;70280;55823.2931727;14457.8313253;-7753.99902344
62818.703125;70681;56224.8995984;14457.8313253;-7862.29882812
63112.3984375;71083;56626.5060241;14457.8313253;-7970.60009766
63405.8007812;71485;57028.1124498;14457.8313253;-8079.20019531
63698.5;71886;57429.7188755;14457.8313253;-8187.5
63991.8984375;72288;57831.3253012;14457.8313253;-8296.09960938
64284.5976562;72689;58232.9317269;14457.8313253;-8404.40136719
64578.0;73091;58634.5381526;14457.8313253;-8513.0
64871.6992188;73493;59036.1445783;14457.8313253;-8621.29980469
65164.3984375;73894;59437.751004;14457.8313253;-8729.59960938
65457.8007812;74296;59839.3574297;14457.8313253;-8838.20019531
65750.5;74697;60240.9638554;14457.8313253;-8946.5
66043.8984375;75099;60642.5702811;14457.8313253;-9055.09960938
66337.296875;75501;61044.1767068;14457.8313253;-9163.70019531
66630.0;75902;61445.7831325;14457.8313253;-9272.0
66923.703125;76304;61847.3895582;14457.8313253;-9380.29980469
67216.3984375;76705;62248.9959839;14457.8313253;-9488.59960938
67509.796875;77107;62650.6024096;14457.8313253;-9597.20019531
67803.1953125;77509;63052.2088353;14457.8313253;-9705.79785156
68095.8984375;77910;63453.815261;14457.8313253;-9814.09960938
68389.6015625;78312;63855.4216867;14457.8313253;-9922.40039062
68683.0;78714;64257.0281124;14457.8313253;-10031.0
68975.703125;79115;64658.6345382;14457.8313253;-10139.2998047
69269.1015625;79517;65060.2409639;14457.8313253;-10247.9003906
69561.796875;79918;65461.8473896;14457.8313253;-10356.2001953
69855.1953125;80320;65863.4538153;14457.8313253;-10464.7978516
70148.6015625;80722;66265.060241;14457.8313253;-10573.4003906
70441.6015625;81123;66666.6666667;14457.8313253;-10681.4003906
70735.0;81525;67068.2730924;14457.8313253;-10790.0
71027.703125;81926;67469.8795181;14457.8313253;-10898.2998047
71321.109375;82328;67871.4859438;14457.8313253;-11006.9023438
71614.5;82730;68273.0923695;14457.8313253;-11115.5
71907.203125;83131;68674.6987952;14457.8313253;-11223.7998047
72200.8984375;83533;69076.3052209;14457.8313253;-11332.0996094
72493.6015625;83934;69477.9116466;14457.8313253;-11440.4003906
72787.0;84336;69879.5180723;14457.8313253;-11549.0
73080.3984375;84738;70281.124498;14457.8313253;-11657.5996094
73373.109375;85139;70682.7309237;14457.8313253;-11765.9023438
73666.5;85541;71084.3373494;14457.8313253;-11874.5
73959.203125;85942;71485.9437751;14457.8313253;-11982.7998047
74252.8984375;86344;71887.5502008;14457.8313253;-12091.0996094
74546.296875;86746;72289.1566265;14457.8313253;-12199.7001953
74839.0;87147;72690.7630522;14457.8313253;-12308.0
75132.390625;87549;73092.3694779;14457.8313253;-12416.5976562
75425.1015625;87950;73493.9759036;14457.8313253;-12524.9003906
75718.796875;88352;73895.5823293;14457.8313253;-12633.2001953
76012.203125;88754;74297.188755;14457.8313253;-12741.7998047
76304.8984375;89155;74698.7951807;14457.8313253;-12850.0996094
76598.296875;89557;75100.4016064;14457.8313253;-12958.7001953
76891.703125;89959;75502.0080321;14457.8313253;-13067.2998047
77184.3984375;90360;75903.6144578;14457.8313253;-13175.5996094
77477.796875;90762;76305.2208835;14457.8313253;-13284.2001953
77770.796875;91163;76706.8273092;14457.8313253;-13392.2001953
78064.203125;91565;77108.4337349;14457.8313253;-13500.7998047
78357.6015625;91967;77510.0401606;14457.8313253;-13609.4003906
78650.3046875;92368;77911.6465863;14457.8313253;-13717.7021484
78943.703125;92770;78313.253012;14457.8313253;-13826.2998047
79236.3984375;93171;78714.8594378;14457.8313253;-13934.5996094
79530.1015625;93573;79116.4658635;14457.8313253;-14042.9003906
79823.5;93975;79518.0722892;14457.8313253;-14151.5
80116.203125;94376;79919.6787149;14457.8313253;-14259.7998047
80409.6015625;94778;80321.2851406;14457.8313253;-14368.4003906
80702.296875;95179;80722.8915663;14457.8313253;-14476.7001953
80995.703125;95581;81124.497992;14457.8313253;-14585.2998047
81289.3984375;95983;81526.1044177;14457.8313253;-14693.5996094
81582.1015625;96384;81927.7108434;14457.8313253;-14801.9003906
81875.5;96786;82329.3172691;14457.8313253;-14910.5
82168.203125;97187;82730.9236948;14457.8313253;-15018.7998047
82461.6015625;97589;83132.5301205;14457.8313253;-15127.4003906
82755.0;97991;83534.1365462;14457.8313253;-15236.0
83048.0;98392;83935.7429719;14457.8313253;-15344.0
83341.3984375;98794;84337.3493976;14457.8313253;-15452.5996094
83634.1015625;99195;84738.9558233;14457.8313253;-15560.9003906
83927.5;99597;85140.562249;14457.8313253;-15669.5
84220.8984375;99999;85542.1686747;14457.8313253;-15778.0996094
84513.6015625;100400;85943.7751004;14457.8313253;-15886.4003906
84807.0;100802;86345.3815261;14457.8313253;-15995.0
85100.0;101203;86746.9879518;14457.8313253;-16103.0
85393.3984375;101605;87148.5943775;14457.8313253;-16211.5996094
85686.8046875;102007;87550.2008032;14457.8313253;-16320.2021484
85979.5;102408;87951.8072289;14457.8313253;-16428.5
86272.8984375;102810;88353.4136546;14457.8313253;-16537.0996094
86566.6015625;103212;88755.0200803;14457.8313253;-16645.4003906
86859.296875;103613;89156.626506;14457.8313253;-16753.6972656
87152.703125;104015;89558.2329317;14457.8313253;-16862.3007812
87445.3984375;104416;89959.8393574;14457.8313253;-16970.5996094
87738.796875;104818;90361.4457831;14457.8313253;-17079.1992188
88032.203125;105220;90763.0522088;14457.8313253;-17187.8007812
88324.90625;105621;91164.6586345;14457.8313253;-17296.1015625
88618.609375;106023;91566.2650602;14457.8313253;-17404.4023438
88911.296875;106424;91967.8714859;14457.8313253;-17512.6992188
89204.703125;106826;92369.4779116;14457.8313253;-17621.3007812
89498.1015625;107228;92771.0843373;14457.8313253;-17729.9003906
89790.796875;107629;93172.6907631;14457.8313253;-17838.1992188
90084.203125;108031;93574.2971888;14457.8313253;-17946.8007812
90377.203125;108432;93975.9036145;14457.8313253;-18054.8027344
90670.6015625;108834;94377.5100402;14457.8313253;-18163.4003906
90964.0;109236;94779.1164659;14457.8313253;-18272.0
91256.703125;109637;95180.7228916;14457.8313253;-18380.3007812
91550.109375;110039;95582.3293173;14457.8313253;-18488.9023438
91842.796875;110440;95983.935743;14457.8313253;-18597.1992188
92136.203125;110842;96385.5421687;14457.8313253;-18705.8007812
92429.8984375;111244;96787.1485944;14457.8313253;-18814.0996094
92722.6015625;111645;97188.7550201;14457.8313253;-18922.4003906
93016.0;112047;97590.3614458;14457.8313253;-19031.0
93308.703125;112448;97991.9678715;14457.8313253;-19139.3007812
93602.1015625;112850;98393.5742972;14457.8313253;-19247.9003906
93895.796875;113252;98795.1807229;14457.8313253;-19356.1992188
94188.5;113653;99196.7871486;14457.8313253;-19464.5
94481.90625;114055;99598.3935743;14457.8313253;-19573.1015625
94775.296875;114457;100000.0;14457.8313253;-19681.6992188
16747.8457031;14859;0.0;14859.437751;0.0
16996.4648438;15260;401.606425703;14859.437751;0.0
17245.7070312;15662;803.212851406;14859.437751;0.0
17494.3261719;16063;1204.81927711;14859.437751;0.0
17743.5664062;16465;1606.42570281;14859.437751;0.0
17992.8046875;16867;2008.03212851;14859.437751;0.0
18241.4257812;17268;2409.63855422;14859.437751;0.0
18490.6660156;17670;2811.24497992;14859.437751;0.0
18739.2851562;18071;3212.85140562;14859.437751;0.0
18988.5253906;18473;3614.45783133;14859.437751;0.0
19237.765625;18875;4016.06425703;14859.437751;0.0
19276.0;19276;4417.67068273;14859.437751;0.0
19678.0;19678;4819.27710843;14859.437751;0.0
20079.0;20079;5220.88353414;14859.437751;0.0
20460.0917969;20481;5622.48995984;14859.437751;-20.9075012207
20832.2265625;20883;6024.09638554;14859.437751;-50.7725219727
21203.4453125;21284;6425.70281124;14859.437751;-80.5549926758
21575.6621094;21686;6827.30923695;14859.437751;-110.337493896
21946.8808594;22087;7228.91566265;14859.437751;-140.1199646
22319.015625;22489;7630.52208835;14859.437751;-169.984985352
22691.1503906;22891;8032.12851406;14859.437751;-199.850006104
23062.3671875;23292;8433.73493976;14859.437751;-229.632507324
23434.5859375;23694;8835.34136546;14859.437751;-259.414978027
23805.8027344;24095;9236.94779116;14859.437751;-289.197540283
24177.9375;24497;9638.55421687;14859.437751;-319.0625
24550.0722656;24899;10040.1606426;14859.437751;-348.927459717
24921.2890625;25300;10441.7670683;14859.437751;-378.710021973
25293.4257812;25702;10843.373494;14859.437751;-408.574981689
25664.6425781;26103;11244.9799197;14859.437751;-438.357543945
26036.859375;26505;11646.5863454;14859.437751;-468.140014648
26379.1601562;26907;12048.1927711;14859.437751;-527.83996582
26704.3496094;27308;12449.7991968;14859.437751;-603.649963379
27030.3300781;27710;12851.4056225;14859.437751;-679.670043945
27356.3105469;28112;13253.0120482;14859.437751;-755.690063477
27681.5;28513;13654.6184739;14859.437751;-831.5
28007.6894531;28915;14056.2248996;14859.437751;-907.309936523
28332.8808594;29316;14457.8313253;14859.437751;-983.119995117
28673.2402344;29718;14859.437751;14859.437751;-1044.76000977
29024.5605469;30120;15261.0441767;14859.437751;-1095.43994141
29375.0195312;30521;15662.6506024;14859.437751;-1145.97998047
29726.3398438;30923;16064.2570281;14859.437751;-1196.66003418
30076.8007812;31324;16465.8634538;14859.437751;-1247.19995117
30428.2597656;31726;16867.4698795;14859.437751;-1297.73999023
30779.5800781;32128;17269.0763052;14859.437751;-1348.42004395
31130.0390625;32529;17670.6827309;14859.437751;-1398.95996094
31481.359375;32931;18072.2891566;14859.437751;-1449.64025879
31831.8203125;33332;18473.8955823;14859.437751;-1500.18005371
32183.2792969;33734;18875.502008;14859.437751;-1550.72021484
32534.5996094;34136;19277.1084337;14859.437751;-1601.40002441
32885.0585938;34537;19678.7148594;14859.437751;-1651.93994141
33236.3789062;34939;20080.3212851;14859.437751;-1702.61999512
33586.8398438;35340;20481.9277108;14859.437751;-1753.16003418
33938.1601562;35742;20883.5341365;14859.437751;-1803.83996582
34289.4804688;36144;21285.1405622;14859.437751;-1854.52001953
34640.078125;36545;21686.746988;14859.437751;-1904.92004395
34991.3984375;36947;22088.3534137;14859.437751;-1955.59997559
35341.859375;37348;22489.9598394;14859.437751;-2006.14001465
35693.1796875;37750;22891.5662651;14859.437751;-2056.82006836
36044.5;38152;23293.1726908;14859.437751;-2107.5
36394.9609375;38553;23694.7791165;14859.437751;-2158.04003906
36746.421875;38955;24096.3855422;14859.437751;-2208.58007812
37096.8789062;39356;24497.9919679;14859.437751;-2259.12011719
37448.1992188;39758;24899.5983936;14859.437751;-2309.80004883
37799.5195312;40160;25301.2048193;14859.437751;-2360.47998047
38149.9804688;40561;25702.811245;14859.437751;-2411.02001953
38501.3007812;40963;26104.4176707;14859.437751;-2461.69995117
38852.7617188;41365;26506.0240964;14859.437751;-2512.23999023
39203.21875;41766;26907.6305221;14859.437751;-2562.7800293
39554.5390625;42168;27309.2369478;14859.437751;-2613.45996094
39905.0;42569;27710.8433735;14859.437751;-2664.0
40256.3203125;42971;28112.4497992;14859.437751;-2714.67993164
40607.640625;43373;28514.0562249;14859.437751;-2765.36010742
40958.2382812;43774;28915.6626506;14859.437751;-2815.76000977
41309.5585938;44176;29317.2690763;14859.437751;-2866.43994141
41660.0195312;44577;29718.875502;14859.437751;-2916.97998047
42011.3398438;44979;30120.4819277;14859.437751;-2967.65991211
42362.6601562;45381;30522.0883534;14859.437751;-3018.34008789
42713.1210938;45782;30923.6947791;14859.437751;-3068.87988281
43064.578125;46184;31325.3012048;14859.437751;-3119.41992188
43415.0390625;46585;31726.9076305;14859.437751;-3169.95996094
43766.3632812;46987;32128.5140562;14859.437751;-3220.640625
44117.6835938;47389;32530.1204819;14859.437751;-3271.32055664
44468.1367188;47790;32931.7269076;14859.437751;-3321.859375
44819.4570312;48192;33333.3333333;14859.437751;-3372.53955078
45169.921875;48593;33734.939759;14859.437751;-3423.08007812
45521.3789062;48995;34136.5461847;14859.437751;-3473.62011719
45872.6992188;49397;34538.1526104;14859.437751;-3524.30004883
46223.1601562;49798;34939.7590361;14859.437751;-3574.84008789
46574.4804688;50200;35341.3654618;14859.437751;-3625.52001953
46924.9414062;50601;35742.9718876;14859.437751;-3676.06005859
47276.2617188;51003;36144.5783133;14859.437751;-3726.73999023
47627.71875;51405;36546.184739;14859.437751;-3777.2800293
47978.1796875;51806;36947.7911647;14859.437751;-3827.82006836
48329.5;52208;37349.3975904;14859.437751;-3878.5
48680.8203125;52610;37751.0040161;14859.437751;-3929.17993164
49031.28125;53011;38152.6104418;14859.437751;-3979.7199707
49382.6015625;53413;38554.2168675;14859.437751;-4030.39990234
49733.1992188;53814;38955.8232932;14859.437751;-4080.80004883
50084.5195312;54216;39357.4297189;14859.437751;-4131.47998047
